username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
sidaura;2015-12-02 01:45;0;0;"Politicians with supporters, actors with fan clubs, show ur love for chennai! Help is required, not potshots! #ChennaiFloods";;;#ChennaiFloods;"671784743755583489";https://twitter.com/sidaura/status/671784743755583489
_AchheDin;2015-12-02 01:45;45;7;"Ola Boat launched in all Chennai Area Contact 7708068600 #ChennaiRainsHelp #ChennaiFloods #chennairains";London, England;;#ChennaiRainsHelp #ChennaiFloods #chennairains;"671784731281858561";https://twitter.com/_AchheDin/status/671784731281858561
anil60049;2015-12-02 01:45;0;0;"#ChennaiFloods still media not covering any news and update";;;#ChennaiFloods;"671784594908123136";https://twitter.com/anil60049/status/671784594908123136
sairaghul;2015-12-02 01:45;13;3;"Those who are willing to accommodate add details here 1. http:// klipher.com/savechennai/ 2. https:// docs.google.com/spreadsheets/d /1rZc3e9scewKxbZBn0vfDqkxOTy_NJYUBSfsVPgnkmdY/htmlview?sle=true#… #chennairains #ChennaiFloods";;;# #chennairains #ChennaiFloods;"671784584854507521";https://twitter.com/sairaghul/status/671784584854507521
ssmbfanforever;2015-12-02 01:44;0;0;"#ChennaiRainsHelp #chennairains #ChennaiFloods #chennai #savechennai pic.twitter.com/IXehdAD37W";;;#ChennaiRainsHelp #chennairains #ChennaiFloods #chennai #savechennai;"671784567473381376";https://twitter.com/ssmbfanforever/status/671784567473381376
Fearless_f;2015-12-02 01:44;1;2;"Prayers are with Chennai!! May Allah have mercy on us and protect all. Ameen #chennairains #ChennaiFloods";;;#chennairains #ChennaiFloods;"671784495373271040";https://twitter.com/Fearless_f/status/671784495373271040
SadhuAgashe_;2015-12-02 01:44;1;0;"Chennai Helpline. Do share it on WhatsApp, Twitter & FB. #ChennaiFloods #chennairains pic.twitter.com/fzpQGY1psr";;;#ChennaiFloods #chennairains;"671784463702073344";https://twitter.com/SadhuAgashe_/status/671784463702073344
Kasi_Here;2015-12-02 01:44;0;0;"@itisprashanth me too feel the same bro #chennairains #ChennaiFloods";;@itisprashanth;#chennairains #ChennaiFloods;"671784432529833984";https://twitter.com/Kasi_Here/status/671784432529833984
sandyachu;2015-12-02 01:44;0;0;"#TNflood #ChennaiFloods";;;#TNflood #ChennaiFloods;"671784383506960384";https://twitter.com/sandyachu/status/671784383506960384
keshyperion;2015-12-02 01:44;7;0;"+1 can help in this regard too. #chennairains #ChennaiFloods https:// twitter.com/ggiittiikkaa/s tatus/671771857096417281 …";;;#chennairains #ChennaiFloods;"671784346756354048";https://twitter.com/keshyperion/status/671784346756354048
anandchow;2015-12-02 01:43;0;0;"Ppl moving for a safer shelter please carry a ID with you, it's a request #chennairains #ChennaiFloods #ICanAccomodate";;;#chennairains #ChennaiFloods #ICanAccomodate;"671784279668473856";https://twitter.com/anandchow/status/671784279668473856
Nir_27;2015-12-02 01:43;0;0;"My heart is with all in trouble in #ChennaiFloods #chennairains , wish you all get food,shelter,medicines/medical help !!";;;#ChennaiFloods #chennairains;"671784176891203584";https://twitter.com/Nir_27/status/671784176891203584
ManibalanR;2015-12-02 01:43;2;0;"#chennairains #chennaifloods Emergency medication pic.twitter.com/M3RuEBNPLd";;;#chennairains #chennaifloods;"671784139184410624";https://twitter.com/ManibalanR/status/671784139184410624
ssmbfanforever;2015-12-02 01:43;0;0;"#ChennaiRainsHelp #chennairains #ChennaiFloods #savechennai #chennai pic.twitter.com/PTSA7SX64C";;;#ChennaiRainsHelp #chennairains #ChennaiFloods #savechennai #chennai;"671784134281424896";https://twitter.com/ssmbfanforever/status/671784134281424896
vickybpcl2612;2015-12-02 01:43;0;0;"Motivational quotes : You cant stop the waves but you can learn to surf. #chennairains #ChennaiFloods";;;#chennairains #ChennaiFloods;"671784125141942272";https://twitter.com/vickybpcl2612/status/671784125141942272
Kabir_grewal1;2015-12-02 01:43;5;2;"Need Emergency Recharge ?Plz send me your Mobile number.Only Needy Chennai Citizens thanks. #chennairains #ChennaiRainsHelp #ChennaiFloods";;;#chennairains #ChennaiRainsHelp #ChennaiFloods;"671784122583396352";https://twitter.com/Kabir_grewal1/status/671784122583396352
pray_ag;2015-12-02 01:43;1;3;"खुदा कर दे मेरी आँखों को नम और बदले में शहर को सूखा कर दे #chennairains #ChennaiFloods @Rekhta @Mushaiyra @shariqueBBD";;@Rekhta @Mushaiyra @shariqueBBD;#chennairains #ChennaiFloods;"671784119995637760";https://twitter.com/pray_ag/status/671784119995637760
PBnrg;2015-12-02 01:43;4;2;"I guess we can run the country without our ministers &media. I know what I am saying is stupid, but you got the point #ChennaiFloods";;;#ChennaiFloods;"671784109417635840";https://twitter.com/PBnrg/status/671784109417635840
kamalbowselvam;2015-12-02 01:43;2;0;"If you find a college or school closed, just break in. Mathatha appuram pathukalam #chennairains #ChennaiFloods";;;#chennairains #ChennaiFloods;"671784102949974016";https://twitter.com/kamalbowselvam/status/671784102949974016
Check12_123;2015-12-02 01:42;0;0;"The Chennai floods are causing massive destruction. Amazing how little coverage the event has got from the media. #ChennaiFloods";;;#ChennaiFloods;"671784075854610433";https://twitter.com/Check12_123/status/671784075854610433
raoadithya;2015-12-02 01:42;0;0;"@ShreeRanjan stop water trekking in #ChennaiFloods";;@ShreeRanjan;#ChennaiFloods;"671784065263996928";https://twitter.com/raoadithya/status/671784065263996928
NUFCINDIAfans;2015-12-02 01:42;0;0;"Chennai #Army Helpline is now open. Call-9840295100 #ChennaiRainsHelp #chennairains #TNflood #ChennaiRainRelief #ChennaiFloods #Tamilnadu";;;#Army #ChennaiRainsHelp #chennairains #TNflood #ChennaiRainRelief #ChennaiFloods #Tamilnadu;"671784050437128192";https://twitter.com/NUFCINDIAfans/status/671784050437128192
uttam2k4;2015-12-02 01:42;0;0;"Guys, if your family is safe, then dont just stay at home! Don't miss the chance to be a hero!:) #chennairains #ChennaiFloods #ChennaiHelps";;;#chennairains #ChennaiFloods #ChennaiHelps;"671783990324420608";https://twitter.com/uttam2k4/status/671783990324420608
AbiVarmaAR;2015-12-02 01:42;0;0;"#ChennaiFloods #ChennaiRains #ChennaiDrowning #ChennaiAlert #RescueChennai #LiveNow";;;#ChennaiFloods #ChennaiRains #ChennaiDrowning #ChennaiAlert #RescueChennai #LiveNow;"671783911538737152";https://twitter.com/AbiVarmaAR/status/671783911538737152
sidaura;2015-12-02 01:42;0;1;"Use #Twitter & social media to create communities ard ur area to help the needy! Else, best time to know ur neighbour's. #ChennaiFloods";;;#Twitter #ChennaiFloods;"671783906811613184";https://twitter.com/sidaura/status/671783906811613184
mangalorecafe;2015-12-02 01:42;0;0;"#chennairains #ChennaiFloods telcos charge full 4 sms/calls on festivals will they make calls n data free in #crisis pic.twitter.com/mmJjKRHyo3";;;#chennairains #ChennaiFloods #crisis;"671783869054451712";https://twitter.com/mangalorecafe/status/671783869054451712
faazilmohammed;2015-12-02 01:41;0;0;"#prayforchennai #chennairains #ChennaiFloods :Those Who Are Safe & Can Accommodate Few People Please Tweet With The Hashtag #ICanAccommodate";;;#prayforchennai #chennairains #ChennaiFloods #ICanAccommodate;"671783716801265665";https://twitter.com/faazilmohammed/status/671783716801265665
kidkudi07;2015-12-02 01:41;0;0;"#ChennaiFloods #ChennaiFloods https:// twitter.com/Actor_Siddhart h/status/671715026021965826 …";;;#ChennaiFloods #ChennaiFloods;"671783705233391616";https://twitter.com/kidkudi07/status/671783705233391616
anandchow;2015-12-02 01:41;2;0;"#chennairains important helpline numbers #ChennaiFloods pic.twitter.com/byAgq6yhg4";;;#chennairains #ChennaiFloods;"671783635884765184";https://twitter.com/anandchow/status/671783635884765184
PankajSindgi;2015-12-02 01:41;0;0;"#chennairains #ChennaiFloods #chennaiweather #Chennai";;;#chennairains #ChennaiFloods #chennaiweather #Chennai;"671783609691324416";https://twitter.com/PankajSindgi/status/671783609691324416
a_aashish_;2015-12-02 01:41;0;0;"#ChennaiRainsHelp #chennairains #ChennaiFloods pic.twitter.com/9pdYd7cERP";;;#ChennaiRainsHelp #chennairains #ChennaiFloods;"671783584802332674";https://twitter.com/a_aashish_/status/671783584802332674
LoyalStag;2015-12-02 01:41;1;0;"#chennairains #ChennaiFloods #ICanAccommodate https:// twitter.com/jaswanth_thota /status/671776079267278849 …";;;#chennairains #ChennaiFloods #ICanAccommodate;"671783576224993280";https://twitter.com/LoyalStag/status/671783576224993280
kamalbowselvam;2015-12-02 01:40;0;0;"Just Declare a natural disaster and hand over to central government. #chennairains #ChennaiFloods";;;#chennairains #ChennaiFloods;"671783564090953728";https://twitter.com/kamalbowselvam/status/671783564090953728
ghantagiri;2015-12-02 01:40;0;0;"Sir Ravindra Jadeja: #ICanAccommodate #chennairains #ChennaiFloods https:// twitter.com/Suvee_InMyWord s/status/671782444178083840 … | http:// ghantagiri.com";;;#ICanAccommodate #chennairains #ChennaiFloods;"671783550723760128";https://twitter.com/ghantagiri/status/671783550723760128
ghantagiri;2015-12-02 01:40;0;0;"Sir Ravindra Jadeja: #chennairains #ChennaiFloods : Those Who Are Safe & Can Accommodate Few People Please Tweet With The Hashtag #ICanAcco …";;;#chennairains #ChennaiFloods #ICanAcco;"671783549364789249";https://twitter.com/ghantagiri/status/671783549364789249
ghantagiri;2015-12-02 01:40;0;0;"Sir Ravindra Jadeja: BIG ACCOMMODATION: #ICanAccommodate #chennairains #ChennaiFloods https:// twitter.com/Sethupathii/st atus/671780852741750785 … | http:// ghantagiri.com";;;#ICanAccommodate #chennairains #ChennaiFloods;"671783547745738752";https://twitter.com/ghantagiri/status/671783547745738752
ghantagiri;2015-12-02 01:40;0;0;"Sir Ravindra Jadeja: #chennairains #ChennaiFloods : It's Been Half An Hour & We Already Got Around 1000 Accommodations Through This Hashtag …";;;#chennairains #ChennaiFloods;"671783537310367744";https://twitter.com/ghantagiri/status/671783537310367744
ghantagiri;2015-12-02 01:40;0;0;"Sir Ravindra Jadeja: BIG ACCOMODATION: #ICanAccommodate #chennairains #ChennaiFloods https:// twitter.com/PPRAVEENG/stat us/671778733385125888 … | http:// ghantagiri.com";;;#ICanAccommodate #chennairains #ChennaiFloods;"671783535959777280";https://twitter.com/ghantagiri/status/671783535959777280
ghantagiri;2015-12-02 01:40;0;0;"Sir Ravindra Jadeja: #ICanAccommodate #chennairains #ChennaiFloods https:// twitter.com/blackrosegal/s tatus/671761085876142080 … | http:// ghantagiri.com";;;#ICanAccommodate #chennairains #ChennaiFloods;"671783534525325313";https://twitter.com/ghantagiri/status/671783534525325313
ghantagiri;2015-12-02 01:40;0;1;"Sir Ravindra Jadeja: BIG ACCOMODATION: #ICanAccommodate #chennairains #ChennaiFloods https:// twitter.com/sattish_viswa/ status/671773406057000960 … | http:// ghantagiri.com";;;#ICanAccommodate #chennairains #ChennaiFloods;"671783532650450945";https://twitter.com/ghantagiri/status/671783532650450945
ghantagiri;2015-12-02 01:40;1;1;"Sir Ravindra Jadeja: #ICanAccommodate #chennairains #ChennaiFloods https:// twitter.com/randysatha/sta tus/671775734734585856 … | http:// ghantagiri.com";;;#ICanAccommodate #chennairains #ChennaiFloods;"671783531341881344";https://twitter.com/ghantagiri/status/671783531341881344
ghantagiri;2015-12-02 01:40;0;0;"Sir Ravindra Jadeja: #ICanAccommodate #chennairains #ChennaiFloods https:// twitter.com/ArchanaArchuu/ status/671774163221090304 … | http:// ghantagiri.com";;;#ICanAccommodate #chennairains #ChennaiFloods;"671783529911554049";https://twitter.com/ghantagiri/status/671783529911554049
ghantagiri;2015-12-02 01:40;0;0;"Sir Ravindra Jadeja: #ICanAccommodate #chennairains #ChennaiFloods https:// twitter.com/PPRAVEENG/stat us/671776767191871488 … | http:// ghantagiri.com";;;#ICanAccommodate #chennairains #ChennaiFloods;"671783528732954624";https://twitter.com/ghantagiri/status/671783528732954624
ghantagiri;2015-12-02 01:40;0;0;"Sir Ravindra Jadeja: #ICanAccommodate #chennairains #ChennaiFloods https:// twitter.com/BabaFollowNath /status/671773927006461952 … | http:// ghantagiri.com";;;#ICanAccommodate #chennairains #ChennaiFloods;"671783526551920641";https://twitter.com/ghantagiri/status/671783526551920641
ghantagiri;2015-12-02 01:40;0;0;"Sir Ravindra Jadeja: #ICanAccommodate #chennairains #ChennaiFloods https:// twitter.com/engr_sulthan/s tatus/671771188142714880 … | http:// ghantagiri.com";;;#ICanAccommodate #chennairains #ChennaiFloods;"671783524916183040";https://twitter.com/ghantagiri/status/671783524916183040
ghantagiri;2015-12-02 01:40;0;0;"Sir Ravindra Jadeja: #ICanAccommodate #chennairains #ChennaiFloods https:// twitter.com/arunrp555/stat us/671752056424673282 … | http:// ghantagiri.com";;;#ICanAccommodate #chennairains #ChennaiFloods;"671783523137814529";https://twitter.com/ghantagiri/status/671783523137814529
ghantagiri;2015-12-02 01:40;0;0;"Sir Ravindra Jadeja: #ICanAccommodate #chennairains #ChennaiFloods https:// twitter.com/Kabir_grewal1/ status/671777408668729346 … | http:// ghantagiri.com";;;#ICanAccommodate #chennairains #ChennaiFloods;"671783521132875778";https://twitter.com/ghantagiri/status/671783521132875778
ghantagiri;2015-12-02 01:40;0;0;"Sir Ravindra Jadeja: https:// docs.google.com/spreadsheets/d /1rZc3e9scewKxbZBn0vfDqkxOTy_NJYUBSfsVPgnkmdY/htmlview?usp=sharing&pli=1&sle=true … #ICanAccommodate #chennairains #ChennaiFloods | http:// ghantagiri.com";;;#ICanAccommodate #chennairains #ChennaiFloods;"671783519157420032";https://twitter.com/ghantagiri/status/671783519157420032
ghantagiri;2015-12-02 01:40;0;0;"Sir Ravindra Jadeja: Medical Help: #ICanAccommodate #chennairains #ChennaiFloods https:// twitter.com/eskaysreekumar /status/671776555962523648 … | http:// ghantagiri.com";;;#ICanAccommodate #chennairains #ChennaiFloods;"671783517181882368";https://twitter.com/ghantagiri/status/671783517181882368
ghantagiri;2015-12-02 01:40;0;0;"Sir Ravindra Jadeja: #ICanAccommodate #chennairains #ChennaiFloods https:// twitter.com/Vayithavali/st atus/671776316195082241 … | http:// ghantagiri.com";;;#ICanAccommodate #chennairains #ChennaiFloods;"671783515172794368";https://twitter.com/ghantagiri/status/671783515172794368
ghantagiri;2015-12-02 01:40;0;0;"Sir Ravindra Jadeja: FOR MOBILE RECHARGE HELP: #ICanAccommodate #chennairains #ChennaiFloods https:// twitter.com/sugashwar/stat us/671774413348409344 … | ghantagiri.…";;;#ICanAccommodate #chennairains #ChennaiFloods;"671783513729990657";https://twitter.com/ghantagiri/status/671783513729990657
ghantagiri;2015-12-02 01:40;0;0;"Sir Ravindra Jadeja: #ICanAccommodate #chennairains #ChennaiFloods https:// twitter.com/ThasanVJ/statu s/671774886151458816 … | http:// ghantagiri.com";;;#ICanAccommodate #chennairains #ChennaiFloods;"671783510500376576";https://twitter.com/ghantagiri/status/671783510500376576
ghantagiri;2015-12-02 01:40;0;0;"Sir Ravindra Jadeja: #ICanAccommodate #chennairains #ChennaiFloods https:// twitter.com/Kabali_Rajini/ status/671768415539884032 … | http:// ghantagiri.com";;;#ICanAccommodate #chennairains #ChennaiFloods;"671783507413348354";https://twitter.com/ghantagiri/status/671783507413348354
ghantagiri;2015-12-02 01:40;0;0;"Sir Ravindra Jadeja: #ICanAccommodate #chennairains #ChennaiFloods https:// twitter.com/sannithivishnu /status/671774423804874752 … | http:// ghantagiri.com";;;#ICanAccommodate #chennairains #ChennaiFloods;"671783505374937088";https://twitter.com/ghantagiri/status/671783505374937088
ghantagiri;2015-12-02 01:40;0;0;"Sir Ravindra Jadeja: #ICanAccommodate #chennairains #ChennaiFloods https:// twitter.com/lakshgiri/stat us/671774419140898816 … | http:// ghantagiri.com";;;#ICanAccommodate #chennairains #ChennaiFloods;"671783503374192641";https://twitter.com/ghantagiri/status/671783503374192641
Scorpius_Vish;2015-12-02 01:40;1;1;"#chennairains #ChennaiFloods #ChennaiRainsHelp . People can recharge for those whoz no. r givn in twitr askin for help.";;;#chennairains #ChennaiFloods #ChennaiRainsHelp;"671783477566570497";https://twitter.com/Scorpius_Vish/status/671783477566570497
sidaura;2015-12-02 01:40;0;1;"Offices should be shut Tom! Incase they insist, resign!!! If not, ensure you work in swim wear! #ChennaiFloods";;;#ChennaiFloods;"671783449083043840";https://twitter.com/sidaura/status/671783449083043840
leejose87;2015-12-02 01:40;0;0;"#chennairains #ChennaiRainshelp #ICanAccommodate #ChennaiFloods https:// twitter.com/utpalschaudhar y/status/671781289473744897 …";;;#chennairains #ChennaiRainshelp #ICanAccommodate #ChennaiFloods;"671783371933020164";https://twitter.com/leejose87/status/671783371933020164
